Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2022-04-11,3234.9316004658776,3254.525377479889,3205.2123957654703,3240.542236328125,2291660,0.0,0.0,TCS.NS
2022-04-12,3228.795572000482,3277.889395522618,3198.4188543089945,3235.896728515625,4483476,0.0,0.0,TCS.NS
2022-04-13,3249.835082287249,3252.3336923091606,3204.7301844452404,3210.3408203125,1621672,0.0,0.0,TCS.NS
2022-04-18,3164.7980937925427,3164.7980937925427,3088.0889987213936,3092.95458984375,3820792,0.0,0.0,TCS.NS
2022-04-19,3112.1969337809937,3124.075925447324,3015.0174030668795,3043.728515625,3170014,0.0,0.0,TCS.NS
2022-04-20,3068.363972976774,3128.9859927157527,3050.830464559764,3118.1591796875,2640370,0.0,0.0,TCS.NS
2022-04-21,3138.4972969699825,3194.6045112174907,3127.4511035521896,3181.1474609375,2280996,0.0,0.0,TCS.NS
2022-04-22,3139.4622934717854,3170.934854046478,3131.0461241987823,3167.03369140625,1581465,0.0,0.0,TCS.NS
2022-04-25,3119.210845865879,3142.00440460464,3097.38171560966,3110.619384765625,1960694,0.0,0.0,TCS.NS
2022-04-26,3134.2455668934876,3145.4231768034088,3084.275075531486,3108.95361328125,1943469,0.0,0.0,TCS.NS
2022-04-27,3108.6904480973217,3128.3717647268363,3073.88648334889,3122.015869140625,1727648,0.0,0.0,TCS.NS
2022-04-28,3145.511234194427,3159.888624679922,3101.7213421769807,3142.267578125,1703660,0.0,0.0,TCS.NS
2022-04-29,3153.4010089842677,3176.4137352800244,3100.669076056526,3109.30419921875,2051115,0.0,0.0,TCS.NS
2022-05-02,3085.8089874536313,3110.3997699115944,3062.007341104243,3105.5341796875,1324161,0.0,0.0,TCS.NS
2022-05-04,3102.1155131222386,3108.208363580262,3037.9429247118774,3050.61083984375,2305825,0.0,0.0,TCS.NS
